Groups:
camcap:camcap_1|data_in_R[7..0] =, camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0],  hex

Data:
time unit: ps, camcap:camcap_1|data_in_R[7..0], camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0], camcap:camcap_1|trig_0_R, 
656040, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
656060, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
656080, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
656100, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
656120, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
656140, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
656160, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
656180, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
656200, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
656220, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
656240, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
656260, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
656280, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
656300, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
656320, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
656340, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
656360, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
656380, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
656400, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
656420, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
656440, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
656460, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
656480, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
656500, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
656520, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
656540, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
656560, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
656580, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
656600, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
656620, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
656640, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
656660, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
656680, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
656700, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
656720, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
656740, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
656760, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
656780, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
656800, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
656820, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
656840, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
656860, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
656880, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
656900, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
656920, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
656940, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
656960, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
656980, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
657000, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
657020, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
657040, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
657060, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
657080, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
657100, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
657120, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
657140, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
657160, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
657180, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
657200, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
657220, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
657240, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
657260, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
657280, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
657300, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
657320, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
657340, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
657360, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
657380, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
657400, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
657420, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
657440, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
657460, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
657480, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
657500, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
657520, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
657540, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
657560, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
657580, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
657600, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
657620, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
657640, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
657660, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
657680, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
657700, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
657720, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
657740, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
657760, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
657780, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
657800, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
657820, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
657840, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
657860, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
657880, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
657900, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
657920, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
657940, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
657960, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
657980, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
658000, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
658020, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
658040, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
658060, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
658080, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
658100, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
658120, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
658140, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
658160, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
658180, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
658200, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
658220, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
658240, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
658260, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
658280, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
658300, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
658320, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
658340, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
658360, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
658380, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
658400, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
658420, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
658440, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
658460, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
658480, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
658500, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
658520, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
658540, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
658560, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
658580, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
658600, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
658620, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
658640, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
658660, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
658680, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
658700, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
658720, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
658740, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
658760, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
658780, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
658800, 55, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
658820, 54, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
658840, 53, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
658860, 52, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
658880, 51, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
658900, 50, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
658920, 4F, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
658940, 4E, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
658960, 4D, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
658980, 4C, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
659000, 4B, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
659020, 4A, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
659040, 49, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
659060, 48, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
659080, 47, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
659100, 46, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
659120, 45, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
659140, 44, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
659160, 43, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
659180, 42, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
659200, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
659220, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
659240, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
659260, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
659280, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
659300, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
659320, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
659340, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
659360, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
659380, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
659400, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
659420, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
659440, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
659460, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
659480, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
659500, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
659520, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
659540, 30, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
659560, 2F, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
659580, 2E, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
659600, 2D, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
659620, 2C, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
659640, 2B, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
659660, 2A, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
659680, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
659700, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
659720, 27, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
659740, 26, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
659760, 25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
659780, 24, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
659800, 23, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
659820, 22, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
659840, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
659860, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
659880, 1F, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
659900, 1E, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
659920, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
659940, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
659960, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
659980, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
660000, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
660020, 18, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
660040, 17, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
660060, 16, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
660080, 15, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
660100, 14, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
660120, 13, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
660140, 12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
660160, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
660180, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
660200, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
660220, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
660240, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
660260, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
660280, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
660300, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
660320, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
660340, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
660360, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
660380, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
660400, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
660420, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
660440, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
660460, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
660480, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
660500, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
660520, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
660540, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
660560, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
660580, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
660600, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
660620, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
660640, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
660660, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
660680, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
660700, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
660720, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
660740, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
660760, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
660780, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
660800, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
660820, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
660840, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
660860, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
660880, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
660900, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
660920, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
660940, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
660960, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
660980, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
661000, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
661020, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
661040, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
661060, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
661080, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
661100, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
661120, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
661140, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
661160, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
661180, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
661200, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
661220, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
661240, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
661260, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
661280, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
661300, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
661320, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
661340, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
661360, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
661380, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
661400, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
661420, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
661440, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
661460, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
661480, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
661500, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
661520, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
661540, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
661560, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
661580, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
661600, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
661620, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
661640, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
661660, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
661680, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
661700, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
661720, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
661740, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
661760, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
661780, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
661800, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
661820, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
661840, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
661860, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
661880, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
661900, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
661920, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
661940, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
661960, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
661980, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
662000, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
662020, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
662040, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
662060, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
662080, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
662100, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
662120, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
662140, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
662160, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
662180, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
662200, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
662220, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
662240, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
662260, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
662280, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
662300, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
662320, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
662340, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
662360, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
662380, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
662400, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
662420, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
662440, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
662460, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
662480, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
662500, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
662520, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
662540, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
662560, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
662580, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
662600, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
662620, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
662640, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
662660, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
662680, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
662700, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
662720, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
662740, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
662760, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
662780, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
662800, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
662820, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
662840, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
662860, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
662880, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
662900, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
662920, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
662940, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
662960, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
662980, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
663000, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
663020, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
663040, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
663060, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
663080, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
663100, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
663120, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
663140, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
663160, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
663180, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
663200, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
663220, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
663240, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
663260, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
663280, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
663300, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
663320, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
663340, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
663360, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
663380, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
663400, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
663420, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
663440, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
663460, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
663480, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
663500, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
663520, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
663540, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
663560, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
663580, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
663600, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
663620, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
663640, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
663660, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
663680, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
663700, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
663720, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
663740, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
