Groups:
camcap:camcap_1|data_in_R[7..0] =, camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0],  hex

Data:
time unit: ps, camcap:camcap_1|data_in_R[7..0], camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0], camcap:camcap_1|trig_0_R, 
0, XX, X, X, X, X, X, X, X, X, X, 
977980, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
978000, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
978020, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
978040, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
978060, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
978080, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
978100, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
978120, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
978140, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
978160, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
978180, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
978200, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
978220, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
978240, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
978260, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
978280, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
978300, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
978320, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
978340, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
978360, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
978380, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
978400, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
978420, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
978440, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
978460, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
978480, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
978500, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
978520, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
978540, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
978560, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
978580, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
978600, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
978620, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
978640, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
978660, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
978680, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
978700, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
978720, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
978740, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
978760, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
978780, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
978800, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
978820, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
978840, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
978860, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
978880, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
978900, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
978920, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
978940, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
978960, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
978980, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
979000, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
979020, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
979040, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
979060, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
979080, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
979100, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
979120, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
979140, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
979160, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
979180, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
979200, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
979220, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
979240, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
979260, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
979280, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
979300, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
979320, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
979340, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
979360, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
979380, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
979400, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
979420, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
979440, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
979460, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
979480, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
979500, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
979520, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
979540, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
979560, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
979580, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
979600, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
979620, 12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
979640, 13, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
979660, 14, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
979680, 15, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
979700, 16, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
979720, 17, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
979740, 18, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
979760, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
979780, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
979800, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
979820, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
979840, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
979860, 1E, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
979880, 1F, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
979900, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
979920, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
979940, 22, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
979960, 23, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
979980, 24, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
980000, 25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
980020, 26, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
980040, 27, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
980060, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
980080, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
980100, 2A, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
980120, 2B, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
980140, 2C, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
980160, 2D, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
980180, 2E, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
980200, 2F, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
980220, 30, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
980240, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
980260, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
980280, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
980300, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
980320, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
980340, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
980360, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
980380, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
980400, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
980420, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
980440, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
980460, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
980480, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
980500, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
980520, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
980540, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
980560, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
980580, 42, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
980600, 43, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
980620, 44, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
980640, 45, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
980660, 46, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
980680, 47, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
980700, 48, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
980720, 49, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
980740, 4A, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
980760, 4B, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
980780, 4C, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
980800, 4D, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
980820, 4E, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
980840, 4F, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
980860, 50, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
980880, 51, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
980900, 52, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
980920, 53, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
980940, 54, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
980960, 55, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
980980, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
981000, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
981020, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
981040, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
981060, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
981080, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
981100, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
981120, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
981140, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
981160, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
981180, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
981200, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
981220, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
981240, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
981260, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
981280, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
981300, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
981320, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
981340, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
981360, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
981380, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
981400, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
981420, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
981440, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
981460, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
981480, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
981500, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
981520, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
981540, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
981560, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
981580, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
981600, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
981620, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
981640, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
981660, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
981680, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
981700, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
981720, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
981740, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
981760, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
981780, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
981800, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
981820, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
981840, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
981860, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
981880, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
981900, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
981920, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
981940, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
981960, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
981980, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
982000, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
982020, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
982040, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
982060, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
982080, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
982100, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
982120, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
982140, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
982160, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
982180, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
982200, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
982220, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
982240, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
982260, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
982280, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
982300, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
982320, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
982340, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
982360, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
982380, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
982400, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
982420, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
982440, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
982460, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
982480, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
982500, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
982520, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
982540, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
982560, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
982580, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
982600, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
982620, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
982640, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
982660, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
982680, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
982700, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
982720, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
982740, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
982760, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
982780, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
982800, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
982820, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
982840, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
982860, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
982880, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
982900, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
982920, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
982940, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
982960, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
982980, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
983000, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
983020, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
983040, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
983060, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
983080, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
983100, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
983120, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
983140, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
983160, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
983180, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
983200, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
983220, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
983240, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
983260, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
983280, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
983300, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
983320, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
983340, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
983360, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
983380, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
983400, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
983420, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
983440, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
983460, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
983480, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
983500, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
983520, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
983540, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
983560, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
983580, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
983600, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
983620, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
983640, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
983660, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
983680, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
983700, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
983720, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
983740, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
983760, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
983780, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
983800, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
983820, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
983840, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
983860, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
983880, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
983900, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
983920, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
983940, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
983960, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
983980, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
984000, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
984020, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
984040, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
984060, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
984080, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
984100, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
984120, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
984140, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
984160, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
984180, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
984200, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
984220, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
984240, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
984260, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
984280, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
984300, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
984320, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
984340, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
984360, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
984380, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
984400, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
984420, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
984440, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
984460, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
984480, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
984500, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
984520, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
984540, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
984560, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
984580, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
984600, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
984620, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
984640, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
984660, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
984680, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
984700, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
984720, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
984740, 12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
984760, 13, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
984780, 14, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
984800, 15, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
984820, 16, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
984840, 17, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
984860, 18, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
984880, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
984900, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
984920, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
984940, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
984960, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
984980, 1E, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
985000, 1F, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
985020, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
985040, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
985060, 22, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
985080, 23, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
985100, 24, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
985120, 25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
985140, 26, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
985160, 27, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
985180, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
985200, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
985220, 2A, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
985240, 2B, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
985260, 2C, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
985280, 2D, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
985300, 2E, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
985320, 2F, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
985340, 30, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
985360, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
985380, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
985400, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
985420, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
985440, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
985460, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
985480, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
985500, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
985520, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
985540, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
985560, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
985580, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
985600, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
985620, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
985640, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
985660, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
985680, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
